Sample_ID,Date,Latitude,Longitude,Density_Score,Sampling_Method,Ocean,Marine_Setting,Concentration_Class,Velocity_E,Velocity_N,Velocity_E_Norm,Velocity_N_Norm,Day_Sin,Day_Cos,Lunar_Phase,Sampling_Method_Day grab,Sampling_Method_Hand picking,Sampling_Method_Manta net,Sampling_Method_Neuston net,Sampling_Method_plankton net,Sampling_Method_shovel,Marine_Setting_Beach-Nurdle Patrol,Marine_Setting_Ocean sediment,Marine_Setting_Ocean water,CMEMS_U,CMEMS_V,Node_Cluster_ID
19691,2021-06-22,29.1582,-90.1022,59.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.114439696,0.23536482,0.5136733,1.2013665,0.16481784665719793,-0.9863240225317866,-0.5265605423827738,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16968291252851486,0.09033478796482086,6
19692,2021-06-22,29.1818,-90.0633,63.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.114439696,0.23536482,0.5136733,1.2013665,0.16481784665719793,-0.9863240225317866,-0.5265605423827738,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16968291252851486,0.09033478796482086,64
19694,2021-06-23,29.6827,-85.3105,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,0.20279278,0.09189423,0.9150643,0.46008283,0.14782713347053048,-0.9890132145779883,-0.3351656127922114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26612140238285065,-0.22827845066785812,32
19695,2021-06-27,29.2374,-89.9825,21.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.08079202,0.20537102,-0.37327075,1.0463946,0.07947729992362097,-0.9968366760893436,0.48756079637782046,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13367107138037682,-0.09155552834272385,73
19715,2021-06-29,29.1736,-90.0775,7.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-1.1102021,0.23604767,-5.049915,1.2048947,0.04514101777397193,-0.9989806246941579,0.8044988348957959,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15564439818263054,-0.11597033590078354,152
19722,2021-06-27,29.9732,-90.0911,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,-0.08079202,0.20537102,-0.37327075,1.0463946,0.07947729992362097,-0.9968366760893436,0.48756079637782046,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,73
19734,2021-07-06,29.174,-90.0773,42.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.37427565,-0.07014749,1.6941166,-0.3771541,-0.07518957641475855,-0.9971692572470178,0.6574130799475115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20508438348770142,0.1745658740401268,152
19735,2021-07-06,29.1795,-90.067,49.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.37427565,-0.07014749,1.6941166,-0.3771541,-0.07518957641475855,-0.9971692572470178,0.6574130799475115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20508438348770142,0.1745658740401268,166
19745,2021-07-14,41.5802,-71.3231,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,-0.17886293,-0.07345602,-0.81881016,-0.3942486,-0.2112757555821793,-0.9774264960104055,-0.8331444045479051,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,275
19746,2021-07-14,41.5805,-71.3217,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,-0.17886293,-0.07345602,-0.81881016,-0.3942486,-0.2112757555821793,-0.9774264960104055,-0.8331444045479051,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,275
19747,2021-07-14,41.6249,-71.3263,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,-0.17886293,-0.07345602,-0.81881016,-0.3942486,-0.2112757555821793,-0.9774264960104055,-0.8331444045479051,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,275
19748,2021-07-14,41.6519,-71.3479,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,-0.17886293,-0.07345602,-0.81881016,-0.3942486,-0.2112757555821793,-0.9774264960104055,-0.8331444045479051,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,275
19749,2021-05-27,29.5327,-95.0094,53.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.5578042,-0.38564998,-2.5403528,-2.0072918,0.5751899607119775,-0.8180198708443174,0.19538435698596257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,23
19814,2021-07-31,36.4216,-121.915,1.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Low,0.11971251,-0.107319035,0.5376279,-0.56921196,-0.48408852163897587,-0.8750190302029955,0.9938953535387562,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06286812946200371,-0.06958220154047012,113
20046,2021-10-04,29.1268,-95.0599,92.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.074425384,-0.2284745,0.331887,-1.1951978,-0.9986126020839734,0.052658056924614005,0.4057079533512862,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08606219664216042,-0.10864589363336563,21
20051,2021-10-05,29.8272,-95.0728,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,-0.24681811,-0.20610124,-1.1275327,-1.0795997,-0.9975590477788613,0.06982797572987089,0.2035520423509267,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0
20052,2021-10-05,29.5325,-95.0093,90.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.22859463,-0.20374475,-1.044743,-1.0674242,-0.9975590477788613,0.06982797572987089,0.2035520423509267,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,23
20053,2021-10-05,29.7614,-95.0798,221.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very High,-0.22859463,-0.20374475,-1.044743,-1.0674242,-0.9975590477788613,0.06982797572987089,0.2035520423509267,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0
20073,2021-10-07,28.0494,-96.8663,110.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.11622542,-0.17930093,0.5217859,-0.9411279,-0.9945667569706337,0.1041007489354256,-0.21876910981554798,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.054322946816682816,-0.02136295661330223,95
20074,2021-10-07,28.03,-96.8874,106.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.11622542,-0.17930093,0.5217859,-0.9411279,-0.9945667569706337,0.1041007489354256,-0.21876910981554798,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.05615405738353729,-0.0317392498254776,8
20075,2021-10-07,28.0106,-96.908,125.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.11622542,-0.17930093,0.5217859,-0.9411279,-0.9945667569706337,0.1041007489354256,-0.21876910981554798,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.05615405738353729,-0.0317392498254776,79
20091,2021-10-09,29.3276,-94.7336,6.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.01409136,-0.012273331,-0.070247486,-0.07812998,-0.9903973200352558,0.1382503109109819,-0.6020692990227297,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.030518509447574615,0.04943998530507088,171
20117,2021-10-20,29.5955,-95.0897,11.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.39500242,-0.05842029,-1.8007389,-0.316562,-0.9467139181463862,0.3220757010206104,-0.1544262204130154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,88
20118,2021-10-20,29.6546,-95.0083,107.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.39500242,-0.05842029,-1.8007389,-0.316562,-0.9467139181463862,0.3220757010206104,-0.1544262204130154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,258
20125,2021-10-21,29.281,-94.8007,32.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.1512404,-0.09743044,-0.69332004,-0.5181196,-0.9410336347451197,0.3383130181923076,0.05768997319426853,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,176
20126,2021-10-21,29.281,-94.8007,27.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.1512404,-0.09743044,-0.69332004,-0.5181196,-0.9410336347451197,0.3383130181923076,0.05768997319426853,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,176
20127,2021-10-20,28.1367,-96.7579,66.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.39500242,-0.05842029,-1.8007389,-0.316562,-0.9467139181463862,0.3220757010206104,-0.1544262204130154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13855403289198875,-0.10132145136594772,76
20128,2021-10-20,28.1751,-96.7046,25.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.39500242,-0.05842029,-1.8007389,-0.316562,-0.9467139181463862,0.3220757010206104,-0.1544262204130154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14404736459255219,-0.10193182155489922,52
20129,2021-10-20,28.2231,-96.6309,20.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.39500242,-0.05842029,-1.8007389,-0.316562,-0.9467139181463862,0.3220757010206104,-0.1544262204130154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,209
20130,2021-10-20,28.2601,-96.5667,14.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.39500242,-0.05842029,-1.8007389,-0.316562,-0.9467139181463862,0.3220757010206104,-0.1544262204130154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,90
20131,2021-10-20,28.301,-96.4775,38.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.39500242,-0.05842029,-1.8007389,-0.316562,-0.9467139181463862,0.3220757010206104,-0.1544262204130154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,58
20132,2021-10-20,28.2688,-96.5494,8.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.39500242,-0.05842029,-1.8007389,-0.316562,-0.9467139181463862,0.3220757010206104,-0.1544262204130154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,138
20133,2021-10-20,28.2241,-96.6294,15.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.39500242,-0.05842029,-1.8007389,-0.316562,-0.9467139181463862,0.3220757010206104,-0.1544262204130154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,209
20134,2021-10-21,28.025,-96.8932,55.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.1512404,-0.09743044,-0.69332004,-0.5181196,-0.9410336347451197,0.3383130181923076,0.05768997319426853,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06469924002885818,-0.038453321903944016,146
20139,2021-10-26,29.5931,-94.9908,124.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.16581525,0.09759818,-0.7595341,0.489554,-0.9084917035725082,0.41790288888678667,0.9007814136013818,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,57
20155,2021-10-27,28.7379,-96.4018,12.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,22
20156,2021-10-27,28.6916,-96.2433,16.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,63
20157,2021-10-27,28.6987,-96.2182,4.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,165
20158,2021-10-27,28.7043,-96.2093,4.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,125
20160,2021-10-27,28.7108,-95.9145,6.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,50
20161,2021-10-27,29.2117,-95.2082,173.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,35
20162,2021-10-28,29.2903,-94.7869,136.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.36263955,-0.10297255,1.6412535,-0.5467546,-0.8935790198239952,0.4489059314938798,0.999719324748216,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3009125031530857,0.35462507978081703,110
20169,2021-10-28,29.3197,-94.7458,3.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.36263955,-0.10297255,1.6412535,-0.5467546,-0.8935790198239952,0.4489059314938798,0.999719324748216,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22522659972310066,0.2453688159584999,174
20170,2021-10-28,29.2908,-94.7859,7.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.36263955,-0.10297255,1.6412535,-0.5467546,-0.8935790198239952,0.4489059314938798,0.999719324748216,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3009125031530857,0.35462507978081703,110
20171,2021-10-28,29.2939,-94.7806,8.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.36263955,-0.10297255,1.6412535,-0.5467546,-0.8935790198239952,0.4489059314938798,0.999719324748216,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22522659972310066,0.2453688159584999,230
20174,2021-10-29,29.276,-94.8087,12.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.7301351,-0.24069935,3.3107977,-1.2583611,-0.8857249183835637,0.4642104791518923,0.9821784509334471,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,11
20175,2021-10-29,29.2763,-94.8086,29.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.7301351,-0.24069935,3.3107977,-1.2583611,-0.8857249183835637,0.4642104791518923,0.9821784509334471,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,11
20178,2021-10-30,29.6737,-94.0439,69.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.5083176,-0.21370132,2.3030736,-1.1188678,-0.8776087166898392,0.4793776594606945,0.920341335750006,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,20
20179,2021-10-31,29.2022,-94.9366,2.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.25297678,-0.059539907,1.1430519,-0.32234687,-0.8692328164574792,0.49440298420761813,0.8169968326665313,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11474959552288055,0.07202368229627609,187
20180,2021-10-31,29.3238,-94.7392,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,0.25297678,-0.059539907,1.1430519,-0.32234687,-0.8692328164574792,0.49440298420761813,0.8169968326665313,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05859553813934326,0.09033478796482086,174
20181,2021-10-31,29.2668,-94.8244,5.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.25297678,-0.059539907,1.1430519,-0.32234687,-0.8692328164574792,0.49440298420761813,0.8169968326665313,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,189
20188,2021-11-01,29.2837,-94.7961,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,0.034014594,0.24963248,0.14829944,1.2750846,-0.8605996962501181,0.5092820071573356,0.6768057780599162,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,172
20190,2021-11-02,29.3339,-94.7808,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,0.034803014,0.17264119,0.15188126,0.87728614,-0.8517119107469189,0.5240103253675756,0.5060907875268292,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06530961021780968,-0.05859553813934326,160
20191,2021-11-02,43.104,-124.434,126.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,High,-0.262869,0.22646911,-1.2004524,1.1554042,-0.8517119107469189,0.5240103253675756,0.5060907875268292,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02136295661330223,0.18799401819705963,272
20200,2021-11-02,29.1807,-94.9729,18.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.034803014,0.17264119,0.15188126,0.87728614,-0.8517119107469189,0.5240103253675756,0.5060907875268292,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07629627361893654,-0.02868739888072014,277
20202,2021-11-03,43.3447,-124.3486,1.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Low,0.34101772,0.27407724,1.5430248,1.4013858,-0.8425720899866032,0.5385835804920232,0.31255110596387475,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.031128879636526108,0.19592883065342903,205
20203,2021-11-04,29.2347,-94.8825,29.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,289
20204,2021-11-04,29.2354,-94.8817,17.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,289
20205,2021-11-03,36.8675,-121.8207,1.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Low,-0.09273548,0.11773345,-0.4275303,0.5935888,-0.8425720899866032,0.5385835804920232,0.31255110596387475,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.006714072078466415,-0.04516739398241043,80
20206,2021-11-03,36.8878,-121.8335,1.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Low,-0.09273548,0.11773345,-0.4275303,0.5935888,-0.8425720899866032,0.5385835804920232,0.31255110596387475,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0012207403779029846,-0.03479110077023506,178
20207,2021-11-04,29.2673,-94.8236,1.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Low,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,189
20208,2021-11-03,29.2677,-94.8232,1.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Low,-0.089288175,0.108522795,-0.41186908,0.5459993,-0.8425720899866032,0.5385835804920232,0.31255110596387475,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,189
20209,2021-11-04,29.2894,-94.7881,16.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.18799401819705963,-0.25940733030438423,110
20210,2021-11-04,29.2557,-94.845,20.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,283
20211,2021-11-04,29.2562,-94.8443,24.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,283
20212,2021-11-04,29.2613,-94.8351,22.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,177
20213,2021-11-04,29.2562,-94.8441,26.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,283
20214,2021-11-04,29.2564,-94.8439,26.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,283
20215,2021-11-04,29.3091,-94.7619,70.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14465773478150368,-0.19531846046447754,184
20216,2021-11-04,29.2946,-94.7811,59.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14465773478150368,-0.19531846046447754,230
20217,2021-11-04,29.2631,-94.8318,13.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,213
20218,2021-11-04,29.3179,-94.7482,4.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14465773478150368,-0.19531846046447754,259
20219,2021-11-04,29.2808,-94.801,28.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,176
20220,2021-10-27,29.5963,-94.9869,105.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,144
20221,2021-11-04,29.2767,-94.8078,1.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Low,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,11
20222,2021-11-04,29.2792,-94.8033,1.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Low,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,176
20223,2021-11-04,29.2763,-94.8084,3.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,11
20224,2021-11-01,29.2677,-94.8232,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,0.034014594,0.24963248,0.14829944,1.2750846,-0.8605996962501181,0.5092820071573356,0.6768057780599162,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,189
20225,2021-11-04,29.2852,-94.7936,65.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,233
20226,2021-11-02,29.2348,-94.8829,19.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.034803014,0.17264119,0.15188126,0.87728614,-0.8517119107469189,0.5240103253675756,0.5060907875268292,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,289
20227,2021-11-04,29.2779,-94.8054,3.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,235
20228,2021-11-04,29.3222,-94.7416,4.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14465773478150368,-0.19531846046447754,174
20229,2021-11-05,29.0836,-95.1173,17.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.13349771,-0.08848618,-0.61271447,-0.47190642,-0.8235472349556007,0.5672476988027229,-0.10745204515183025,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15747550874948502,-0.14770958572626114,98
20230,2021-11-05,29.2867,-94.7915,1.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Low,-0.13349771,-0.08848618,-0.61271447,-0.47190642,-0.8235472349556007,0.5672476988027229,-0.10745204515183025,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.158696249127388,-0.21729178726673126,233
20231,2021-11-04,29.1928,-94.9537,4.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.16769291,-0.056646902,-0.7680644,-0.30739927,-0.8331829385891785,0.5529974600700271,0.10491537167581341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.20081179216504097,-0.16174810007214546,202
