Epoch,Train_Loss,Val_Loss
0,1.7023680210113525,1.095075011253357
1,2.524702787399292,0.7764347195625305
2,1.6009562015533447,0.2233954817056656
3,0.4281795620918274,0.022560549899935722
4,0.7868417501449585,0.20114195346832275
5,1.9446816444396973,0.22772254049777985
6,1.732850193977356,0.2387998104095459
7,1.5169281959533691,0.06433604657649994
8,0.683040976524353,0.19218790531158447
9,1.5854297876358032,0.22214967012405396
10,1.7827225923538208,0.16241908073425293
11,0.7098735570907593,0.08351358026266098
12,0.08791026473045349,0.03109184093773365
13,0.0892469733953476,0.015351775102317333
14,0.04816171154379845,0.012967259623110294
15,0.024827685207128525,0.013479701243340969
16,0.08832060545682907,0.014720789156854153
17,0.16482943296432495,0.020711004734039307
18,0.0349217988550663,0.02936207316815853
19,0.00918531883507967,0.04135309159755707
20,0.06746000051498413,0.046481430530548096
21,0.000993626075796783,0.05106146261096001
22,0.034042470157146454,0.05565038323402405
23,0.03425973281264305,0.0640517845749855
24,0.0008728044922463596,0.07153889536857605
25,0.03477006033062935,0.07916927337646484
26,0.04133918881416321,0.08317002654075623
27,0.026846451684832573,0.08251767605543137
28,0.0514056533575058,0.07593948394060135
29,0.00739177456125617,0.06669961661100388
30,0.00886443629860878,0.05506846308708191
31,0.001863661571405828,0.04357681795954704
32,0.08358023315668106,0.04191504791378975
33,0.09600552916526794,0.04850129783153534
34,0.03859911859035492,0.05857078731060028
35,0.06814160197973251,0.06927177309989929
36,0.004792904946953058,0.07727574557065964
37,0.001813477952964604,0.08484715223312378
38,0.07654216140508652,0.08664318174123764
39,0.005410441663116217,0.08654192090034485
40,0.026338987052440643,0.08338432759046555
41,0.018694108352065086,0.07886084169149399
42,0.016189642250537872,0.07398199290037155
43,0.007486793212592602,0.0681542158126831
44,0.0011544270673766732,0.06312357634305954
45,0.00021126553474459797,0.058129530400037766
46,0.006284061819314957,0.054228026419878006
47,0.018971463665366173,0.052013251930475235
48,0.02684084326028824,0.05661623552441597
49,0.014084218069911003,0.06389256566762924
50,0.0023691097740083933,0.06932723522186279
51,0.010332572273910046,0.07081481069326401
52,0.00023990862246137112,0.07169199734926224
53,0.0037920072209089994,0.07253815978765488
54,2.173247821701807e-06,0.07283568382263184
55,0.0030357905197888613,0.0726938545703888
56,0.0016049010446295142,0.07173041999340057
57,0.004271979443728924,0.07077836245298386
58,0.0018844293663278222,0.06965938955545425
59,0.0037003427278250456,0.0685684010386467
60,0.005344287492334843,0.06739712506532669
61,0.002696660812944174,0.06698732823133469
62,1.647393401071895e-05,0.06666100025177002
63,0.00012521405005827546,0.06639004498720169
64,0.006825571414083242,0.06469016522169113
65,0.0004874176811426878,0.0632224902510643
66,0.00021069675858598202,0.06188939884305
67,0.0007020863704383373,0.06055431440472603
68,0.00028253693017177284,0.05950183793902397
69,0.00045140867587178946,0.05855005979537964
70,0.0008628358482383192,0.057938482612371445
71,8.879318920662627e-05,0.05742662772536278
72,0.0008248927188105881,0.05716918781399727
73,6.141862741060322e-06,0.056948576122522354
74,0.0007222929853014648,0.056908637285232544
75,0.0012965352507308125,0.05667601153254509
76,0.00048699253238737583,0.056592244654893875
77,5.006251740269363e-05,0.05643082782626152
