Epoch,Train_Loss,Val_Loss
0,1.0490902662277222,0.9648981094360352
1,1.2446821928024292,0.4672774374485016
2,0.6580476760864258,0.46566087007522583
3,0.44799914956092834,0.6483628749847412
4,0.5485623478889465,0.5424144268035889
5,0.46836861968040466,0.38602176308631897
6,0.3756251633167267,0.3345421552658081
7,0.3778463900089264,0.33242666721343994
8,0.37768155336380005,0.3334921598434448
9,0.3653195798397064,0.3449288010597229
10,0.36355090141296387,0.34429848194122314
11,0.3627907633781433,0.34757286310195923
12,0.3610120713710785,0.35808318853378296
13,0.3637848496437073,0.3593273162841797
14,0.3629579544067383,0.35743093490600586
15,0.36263102293014526,0.34837448596954346
16,0.3630611002445221,0.3426724374294281
17,0.3631623089313507,0.33684760332107544
18,0.36057350039482117,0.33603861927986145
19,0.35745862126350403,0.3356817364692688
20,0.3564929962158203,0.33774906396865845
21,0.3558719754219055,0.34266653656959534
22,0.3557291626930237,0.3457513153553009
23,0.35031643509864807,0.34603866934776306
24,0.3542598485946655,0.344026654958725
25,0.35598570108413696,0.3401026725769043
26,0.3527667820453644,0.33529797196388245
27,0.3532721996307373,0.33572691679000854
28,0.347014456987381,0.33677589893341064
29,0.3481821119785309,0.3375566601753235
30,0.34892749786376953,0.33881640434265137
31,0.3445020318031311,0.3388151526451111
32,0.34771740436553955,0.3371337950229645
33,0.35166168212890625,0.33619260787963867
34,0.3512445092201233,0.3365423381328583
35,0.345342218875885,0.3376663625240326
36,0.3477232754230499,0.33665788173675537
37,0.34553465247154236,0.33334729075431824
38,0.3417735695838928,0.3301190435886383
39,0.3403969407081604,0.3277111053466797
40,0.3435162901878357,0.32808688282966614
41,0.3440778851509094,0.3311302661895752
42,0.3428613841533661,0.3359203636646271
43,0.3419981896877289,0.3358106315135956
44,0.3357580900192261,0.3327052593231201
45,0.3378520905971527,0.3300463855266571
46,0.33466413617134094,0.3280949890613556
47,0.3378428518772125,0.32684648036956787
48,0.3351821303367615,0.32144254446029663
49,0.33317193388938904,0.32020384073257446
50,0.33495792746543884,0.32447704672813416
51,0.3298777937889099,0.32734280824661255
52,0.3306974172592163,0.3219381868839264
53,0.3329146206378937,0.32120048999786377
54,0.31917816400527954,0.324157178401947
55,0.3247346878051758,0.3218904733657837
56,0.3281918168067932,0.3207888901233673
57,0.3253912031650543,0.3239775002002716
58,0.32662433385849,0.3297094702720642
59,0.31781426072120667,0.32111823558807373
60,0.3236582577228546,0.32001909613609314
61,0.3208339214324951,0.3263832926750183
62,0.32435011863708496,0.31293997168540955
63,0.32013827562332153,0.310478538274765
64,0.32537004351615906,0.3239334225654602
65,0.316140741109848,0.32151925563812256
66,0.3141573965549469,0.31200557947158813
67,0.3204951286315918,0.31654250621795654
68,0.31596460938453674,0.329427570104599
69,0.3202041685581207,0.3186614513397217
70,0.3134360611438751,0.3123779594898224
71,0.3101370930671692,0.31527984142303467
72,0.31158772110939026,0.31971272826194763
73,0.3096781075000763,0.31058022379875183
74,0.3074561059474945,0.3094885051250458
75,0.308740496635437,0.31406208872795105
76,0.3098818063735962,0.3129914104938507
77,0.3086228668689728,0.3064991533756256
78,0.3059037923812866,0.31621217727661133
79,0.3068264424800873,0.31247812509536743
80,0.30933141708374023,0.30444034934043884
81,0.3016607165336609,0.30624592304229736
82,0.30230987071990967,0.31877559423446655
83,0.306439071893692,0.3052976429462433
84,0.30264872312545776,0.30105921626091003
85,0.30808472633361816,0.30967167019844055
86,0.30487778782844543,0.3120575547218323
87,0.30588194727897644,0.3039628267288208
88,0.3048411011695862,0.298605740070343
89,0.30337756872177124,0.30455175042152405
90,0.2988826334476471,0.31458738446235657
91,0.3053435683250427,0.31708645820617676
92,0.30530473589897156,0.30318132042884827
93,0.3009471893310547,0.2958492040634155
94,0.30702412128448486,0.2988124489784241
95,0.29792773723602295,0.31070375442504883
96,0.30632326006889343,0.31324324011802673
97,0.3024090826511383,0.2988604009151459
98,0.3037213683128357,0.293276846408844
99,0.3142562806606293,0.29753249883651733
100,0.30344873666763306,0.3077532649040222
101,0.3015586733818054,0.31579259037971497
102,0.2988911271095276,0.3117039203643799
103,0.301106721162796,0.3027952313423157
104,0.3002931773662567,0.29903966188430786
105,0.2952098846435547,0.3017885386943817
106,0.30420681834220886,0.30795666575431824
107,0.308495432138443,0.3048865497112274
108,0.30575287342071533,0.2950839698314667
109,0.2931598722934723,0.29318967461586
110,0.30458274483680725,0.2954529821872711
111,0.3005703389644623,0.30220338702201843
112,0.29905596375465393,0.303689181804657
113,0.29471269249916077,0.3011334240436554
114,0.29856494069099426,0.29907628893852234
115,0.2998605966567993,0.2964223325252533
116,0.2967025935649872,0.29521724581718445
117,0.3037209212779999,0.29672613739967346
118,0.29981371760368347,0.29912710189819336
119,0.29572397470474243,0.2999277412891388
120,0.2967214286327362,0.29790595173835754
121,0.2959052324295044,0.29530322551727295
122,0.2920231819152832,0.2935575842857361
123,0.292062908411026,0.29360583424568176
124,0.2949191927909851,0.295073926448822
125,0.2937565743923187,0.29705747961997986
126,0.29349809885025024,0.2993265688419342
127,0.29543063044548035,0.29983553290367126
128,0.2951381206512451,0.2991125285625458
129,0.3022504448890686,0.2979448139667511
130,0.2949730157852173,0.2971695065498352
131,0.2951824963092804,0.29633069038391113
132,0.29942619800567627,0.2958675026893616
133,0.29306408762931824,0.29632270336151123
134,0.2965344786643982,0.2968323528766632
135,0.3000301420688629,0.2972138822078705
136,0.29195868968963623,0.29753315448760986
137,0.2988124191761017,0.297928124666214
138,0.2920793294906616,0.2982591986656189
139,0.29652830958366394,0.2985683083534241
140,0.3003256916999817,0.29886049032211304
141,0.2959997057914734,0.2989683449268341
142,0.29306143522262573,0.299024373292923
143,0.3012319505214691,0.2990458309650421
144,0.2911938726902008,0.2990381121635437
145,0.2975010871887207,0.29901477694511414
146,0.2917393743991852,0.2989870011806488
147,0.2988908290863037,0.298963725566864
148,0.2965872883796692,0.2989526391029358
149,0.2987528145313263,0.2989489734172821
