Actual_E,Actual_N,Pred_E,Pred_N,Error_KM
-0.09941496,1.1328734,-0.12849358,1.0576055,8.982376
0.7538135,0.8169323,0.021178124,0.04409124,118.54602
-0.9827016,0.7880956,-0.90517664,0.106242135,76.39296
-0.9713659,0.17318015,0.021178124,0.04409124,111.42057
0.017650511,-0.27941093,0.021178124,0.04409124,36.014404
-0.73750997,0.72127104,0.021178124,0.04409124,113.20649
-0.37295055,-0.15577884,0.021178124,0.04409124,49.19355
0.91557485,-0.7895322,0.021178124,0.04409124,136.10541
-0.4359203,1.3693218,-0.12849358,1.0576055,48.73709
-0.048975177,0.8774438,-0.90517664,0.106242135,128.27586
1.3086207,1.8868766,0.7242009,1.36584,87.15906
-0.8518665,-0.023191467,-0.90517664,0.106242135,15.582824
0.7780121,1.878253,0.7242009,1.36584,57.355488
0.42246133,0.11453695,0.021178124,0.04409124,45.35396
-0.41636416,-0.23947032,0.021178124,0.04409124,58.041443
-0.21445827,0.609796,0.021178124,0.04409124,68.21894
0.4087952,0.74055696,-0.12849358,1.0576055,69.44789
-0.9695908,0.62046,-0.12849358,1.0576055,105.52178
-0.76703936,-0.20909052,-0.90517664,0.106242135,38.323288
1.0823756,1.3730347,0.7242009,1.36584,39.88006
-0.44491974,0.46859574,-0.12849358,1.0576055,74.43122
