Node_ID,Lat,Lon
103,28.986599999999974,-95.24150000000007
104,41.17572399999991,1.5260809999999967
105,38.259166999999984,15.081666999999992
106,43.11201933057357,-124.43439962810179
107,29.256057829542577,-94.84453439620103
108,29.27446067556699,-94.81138771062058
109,29.320240586017135,-94.74499419247843
110,29.335945495525575,-94.73529962904935
111,27.34674545454547,-97.32694545454547
112,45.70360028140464,-123.94050000326256
113,29.290056248094402,-94.78708764162131
114,38.43966699999996,14.925666999999985
115,41.869166999999905,7.723332999999983
116,43.14649999999999,-124.41610000000016
117,43.3455248814607,-124.34828736114886
118,27.7875,-97.08829999999995
119,28.02709999999999,-97.04459999999997
120,36.42159999999999,-121.91499999999996
121,29.17394610808164,-90.07732694537947
122,29.36970000000001,-94.7290999999998
123,43.260699999999964,-124.38479999999983
124,28.030070071619058,-96.88733906815735
125,29.168100000000003,-94.99439999999981
126,29.55850000000005,-95.01680000000012
127,28.698634920634888,-96.21800476190472
128,29.274300000000014,-94.88140000000008
129,29.26400863195602,-94.82991659353964
130,43.07877864218198,-124.43578427156386
131,38.801667,15.844666999999994
132,43.10210326570139,-124.43305969281542
133,28.970999999999993,-80.85239999999999
134,45.72519058195106,-123.94290899613252
135,29.28530158854554,-94.79347650489676
136,38.50249999999998,15.721832999999993
137,29.59313902566926,-94.99079998670403
138,41.37305500000147,2.191604000000699
139,29.333810823529546,-94.74372564705978
140,27.828999999999976,-97.05209999999992
141,29.270652549520012,-94.81880372671291
142,43.233100395101,-124.392399861712
143,38.70666699999996,15.853499999999983
144,28.268800000000038,-96.54939999999993
145,29.267297379586438,-94.82392880361976
146,29.221234864497955,-94.90528835349485
147,29.313888700664098,-94.75363140028476
148,29.276175201558274,-94.80852369126345
149,45.70799972479144,-123.94055217462814
150,29.18940000235236,-94.95779999716278
151,41.39730299999996,2.2131499999999993
152,29.296805064522328,-94.77877384302577
153,29.30519863733013,-94.76792991137738
154,29.327528519128737,-94.7336374888801
155,29.333999999999996,-94.78179999999998
156,43.06220000000083,-124.4381000000003
157,29.332983884598406,-94.72684270487262
158,43.09843562602337,-124.43236190472378
159,29.237799918769237,-94.87770013993949
160,29.179500176525956,-90.06699971602102
161,29.283201987116133,-94.7974024545669
162,29.272007802715365,-94.81559345597213
163,45.71815525630838,-123.9416032750387
164,29.28050426021065,-94.80154328936213
165,29.264533244501795,-94.82890295666729
166,36.887799999999984,-121.83349999999996
167,29.318675455105947,-94.74753973629124
168,43.11202539670213,-124.43440299818019
169,43.23867169121672,-124.3907248543145
170,29.653006924948638,-95.00924812232653
171,29.185399998818394,-94.96570000186004
172,29.176099999743258,-90.07210000065632
173,29.369499999999988,-94.75149999999995
174,33.710518826508725,-118.06443052391508
175,29.2779421461246,-94.80558902306421
176,29.202199999999994,-94.93659999999998
177,45.7233212758095,-123.94249654791064
178,38.82366699999996,15.918166999999983
179,29.32936910240449,-94.73064161617708
180,29.290068706072034,-94.787070082797
181,29.261301980045726,-94.83514208940943
182,29.232023716967795,-94.88732491741229
183,38.657999999999916,15.833332999999964
184,28.70429999999999,-96.20929999999998
185,29.309556828285697,-94.76101468296615
186,29.264077646411724,-94.82977949419009
187,41.38938299999998,2.203524999999999
188,29.12125217372258,-95.0686652178103
189,28.03222787916747,-96.88546271376642
190,29.19561992623266,-94.94821088216891
191,29.334883141102523,-94.7285062122533
192,29.267232223571074,-94.82403206350745
193,29.280427684198475,-94.80163590316414
194,29.332702951668974,-94.73350158883295
195,29.65294625120347,-95.009287936478
196,29.24116615418292,-94.87088870729237
197,29.256057860055172,-94.84453433735297
198,29.267089648179265,-94.8242654533522
199,43.10228795168507,-124.43311201689178
200,45.68754951277008,-123.9398092464147
201,45.22780000017434,-123.9719999999697
202,29.181341438183065,-94.97203628586745
203,43.09948817822518,-124.43250363150818
204,29.12714525244028,-95.0595045287483
205,29.31316888563703,-94.7548623693984
206,43.238700056320816,-124.39071956319033
207,29.215804774892344,-94.91419352026716
208,29.30271058176152,-94.77071744751323
209,29.652953940285933,-95.0092828839681
210,43.345414124457434,-124.34844913633951
211,29.25605783699306,-94.84453438183161
212,29.27555480529368,-94.80957035768382
213,43.081610339057114,-124.43521793218856
214,33.710518941636295,-118.0644306379729
215,29.192800199606527,-94.95369956342645
216,45.72003516836485,-123.94192539086625
217,29.2641478515074,-94.82964136944254
218,29.328038326107652,-94.73287337146253
219,29.27927684051557,-94.80341697682888
220,29.234923989922628,-94.8823444087098
221,28.223526013000786,-96.63026098049858
222,29.309406190208243,-94.76122036082096
223,43.41199999999995,-124.30029999999985
224,29.30957292823597,-94.76099096149316
225,29.248100000010755,-94.85869999997897
226,29.2946284260221,-94.78081346071271
227,29.532478882576267,-95.00929038825934
228,29.32211432441733,-94.74174751263288
229,29.28530936601597,-94.79346914910985
230,29.319849933849714,-94.7456367204257
231,29.274215074658485,-94.81178054038165
232,29.26727368099992,-94.82396616813729
233,29.328099596243074,-94.73809877860046
234,29.221233468722524,-94.90529021706145
235,29.290070614672636,-94.78706739113215
236,41.379078999998484,2.1944229999992997
237,29.19562540315774,-94.94820210290885
238,29.32914784992698,-94.731058833538
239,29.764462164746792,-95.36537078543492
240,29.65294915172875,-95.00928603022379
241,43.09818961861068,-124.43234370140047
242,29.31412710606697,-94.75322527826975
243,29.276157639924538,-94.808562279563
244,45.72348574244545,-123.94253347362013
245,29.29462530046345,-94.7808163989855
246,29.2670785234813,-94.82428408646909
247,29.264239001544794,-94.82946402254781
248,29.29005128036726,-94.78709463850755
249,29.31885147012447,-94.74726583175541
250,29.24269947758644,-94.86680175234959
251,29.266102739227865,-94.82602773691987
252,45.68751360657177,-123.93980997031238
253,29.285315506229214,-94.79346330863814
254,29.652949297421433,-95.00928593448172
255,33.71051875648541,-118.06443045454576
256,29.65296182217838,-95.00927770733462
257,29.195632461888593,-94.94819078790051
258,29.280501298901452,-94.80154678584071
259,43.10255837843164,-124.43320304572995
260,29.329382438539955,-94.73061384864201
261,29.25124686341438,-94.85267564585605
262,43.424168421046105,-124.29307543860509
263,29.279195694931882,-94.80354996827349
264,45.718036231772565,-123.94157562395648
265,29.332973551566518,-94.72683435372151
266,29.29007148455813,-94.78706616420143
267,43.069170588259375,-124.43730000000153
268,45.70799972479063,-123.94055217462534
269,29.310837200791475,-94.75874646805673
270,29.2672536754016,-94.82399787454183
271,29.275251906947368,-94.8100745130777
272,27.915583162217597,-96.99716262833707
273,29.27747387390993,-94.80637705416093
274,29.65297071561256,-95.00927186912801
275,29.234923964365972,-94.88234444642407
276,29.264723307429325,-94.82854831833589
277,29.25605784155073,-94.84453437304141
278,29.264057261230704,-94.8298198622515
279,29.312860563222415,-94.75539076062864
280,33.71051891878001,-118.06443061533027
281,29.231925127297227,-94.88746290334069
282,29.19563719648503,-94.94818319822895
283,29.267225392174883,-94.82404299682989
284,29.302714985163064,-94.77071348710135
285,29.267125737511165,-94.82420539021876
286,29.31954590806181,-94.74613861036333
287,29.653014136382726,-95.00924339607272
288,29.2832019871173,-94.79740245457415
289,29.22339999945119,-94.89930000162775
290,29.276170891703277,-94.80853507519737
291,29.29628954170243,-94.77925245760751
292,29.29004866728941,-94.78709831786632
293,45.71816132664307,-123.94160457617642
294,29.320005312198028,-94.74538077034339
295,29.30519869341034,-94.7679298472039
296,29.294626104384122,-94.78081564314873
297,29.532478882575273,-95.00929038825599
298,29.267066582276474,-94.8243041571346
299,29.313607723407653,-94.7541118785797
300,29.267054616638553,-94.82432440400501
301,29.65295555075977,-95.00928182603927
302,43.10226654708647,-124.43310564066375
303,29.294625532517138,-94.78081618081013
304,29.28530022374044,-94.79347779080287
305,29.33594549552662,-94.7352996290526
306,29.26730920818852,-94.82391022455984
307,29.263973692794384,-94.82998643685
308,29.277942529452012,-94.80558939269733
309,29.280489736080074,-94.80156049342577
310,29.333810823529515,-94.74372564705935
311,29.296807865307027,-94.77877124814151
312,29.3291702777411,-94.73104058174422
313,29.256057832248874,-94.84453439097852
314,43.099763915591964,-124.4325530156049
315,29.31405537448262,-94.75334719106024
316,29.290072764630906,-94.78706435854195
