Actual_E,Actual_N,Pred_E,Pred_N,Error_KM
-0.09941496,1.1328734,-0.07458007,0.6061013,58.705406
-0.20264336,1.3432021,-0.07458007,0.6061013,83.28327
1.0403607,1.4267279,-0.07458007,0.6061013,154.10971
0.017650511,-0.27941093,-0.07458007,0.6061013,99.10846
1.2748064,0.76122606,-0.07458007,0.6061013,151.20303
-0.6845515,1.097706,-0.07458007,0.6061013,87.20984
0.077776745,0.87817264,-0.07458007,0.6061013,34.712467
-0.048975177,0.8774438,-0.07458007,0.6061013,30.340036
1.3086207,1.8868766,-0.07458007,0.6061013,209.85016
-1.1368382,-0.21032807,-0.07458007,0.6061013,149.14177
-1.0592762,0.9098972,-0.07458007,0.6061013,114.71463
-0.6576665,0.27789393,-0.07458007,0.6061013,74.48546
0.7780121,1.878253,-0.07458007,0.6061013,170.47897
0.42500132,1.4095117,-0.07458007,0.6061013,105.3166
0.96910435,1.0187992,-0.07458007,0.6061013,124.93639
-0.8884173,-0.41657233,-0.07458007,0.6061013,145.49283
1.2549926,1.9242569,-0.07458007,0.6061013,208.41821
-0.76703936,-0.20909052,-0.07458007,0.6061013,119.06753
0.049076594,0.020690495,-0.07458007,0.6061013,66.60591
-0.14710496,1.7156814,-0.07458007,0.6061013,123.78203
1.1250992,0.7295991,-0.07458007,0.6061013,134.25404
