Actual_E,Actual_N,Pred_E,Pred_N,Error_KM
-0.10950279,0.01531262,-0.09236328,-0.07648188,10.395162
-0.18338853,0.33254415,-0.22102214,-0.087833464,46.983585
-0.108774036,-0.018036688,0.2196209,-0.038120534,36.62523
0.0,0.009185411,0.03367512,-0.09381781,12.063553
-0.13194804,0.11953859,0.08818517,-0.08073241,33.129086
-0.027041662,-0.10108969,-0.037458867,-0.074443586,3.1848674
-0.1373244,-0.119777404,0.12034277,-0.04690214,29.808655
0.1622443,-0.13486391,-0.023628592,0.03355036,27.921597
-0.4140327,0.05524539,0.0592621,-0.066892505,54.413235
-0.055707924,-0.046256453,-0.01925002,-0.11613793,8.774247
0.25629908,0.22680141,-0.035848707,-0.13280371,51.576874
0.17135297,0.024967855,0.07152904,-0.064194255,14.899715
0.20111658,0.027811406,0.06921136,-0.06337776,17.850971
-0.1256152,-0.105065815,0.042798545,-0.033963975,20.350155
0.24214819,-0.03599376,0.009434551,-0.046331197,25.931229
0.24214819,-0.03599376,-0.021250159,-0.09065293,29.94618
0.18055452,-0.1576707,0.01780416,-0.082106985,19.974901
0.18055452,-0.1576707,0.03145434,-0.07939616,18.746025
-0.03733962,-0.10109559,-0.017025657,-0.07364931,3.8011422
0.07873593,-0.42851835,0.06690206,-0.098909825,36.71566
0.06961739,-0.03666554,0.1610627,-0.020761289,10.332505
0.15893115,-0.009223719,0.039543305,-0.056662023,14.3009815
-0.072751254,-0.2421372,0.001025565,-0.082769185,19.549637
-0.00035465378,1.7985244e-10,0.073118985,-0.03541946,9.079861
-0.00012786778,-1.7045701e-10,0.095516205,-0.02457418,10.992915
-0.00012786778,-1.7045701e-10,0.085871026,-0.021888658,9.878622
0.44024658,0.5115586,0.2321878,-0.027867846,64.36081
0.2157039,0.234468,0.22942582,-0.03061236,29.548254
0.10021416,-0.06522188,-0.07809587,-0.074781105,19.877977
0.017975176,0.06447272,-0.12916662,-0.02306804,19.059496
0.08784905,-0.018356193,-0.11646764,-0.07182725,23.510525
-0.049651455,-0.08202041,0.10264217,-0.068390876,17.021082
0.103754014,0.19280301,-0.13580969,-0.048021145,37.813923
0.13102782,0.0018748232,-0.18662865,-0.08843455,36.762814
0.208575,-0.21298216,-0.0549715,0.041653045,40.79477
-0.3390041,0.22505262,-0.15699984,-0.08977242,40.481373
-0.3219787,0.10236638,-0.1354606,-0.08039634,29.069487
-0.20533693,-0.5957677,-0.13881576,-0.11267246,54.285603
-0.5176959,-0.18553083,-0.33384395,-0.19953659,20.5257
-0.5176959,-0.18553083,-0.33384395,-0.19953659,20.5257
-0.24431871,0.07028377,-0.22953136,-0.15623298,25.26952
0.37427565,-0.07014749,-0.01907581,0.032119907,45.243603
0.11971251,-0.107319035,0.040482994,0.019251853,16.62269
0.074425384,-0.2284745,-0.08310117,-0.090135545,23.338015
-0.39500242,-0.05842029,-0.20757435,-0.0969207,21.300135
-0.39500242,-0.05842029,-0.20757435,-0.0969207,21.300135
-0.39500242,-0.05842029,-0.20757435,-0.0969207,21.300135
-0.04384178,0.32233608,0.19253951,0.103282996,35.875515
0.36263955,-0.10297255,0.32299498,0.0659369,19.31397
0.25297678,-0.059539907,0.13984075,0.10027216,21.79703
0.34101772,0.27407724,-0.057616368,0.08650725,49.042953
-0.16769291,-0.056646902,-0.19813181,-0.029290125,4.5558586
-0.089288175,0.108522795,-0.12952259,0.030396633,9.782556
-0.16769291,-0.056646902,-0.2524897,-0.080379836,9.8023205
0.034014594,0.24963248,0.08105077,0.09622564,17.861937
0.5083176,-0.21370132,0.29073882,0.066248484,39.46956
-0.08852399,-0.2226738,-0.22974215,-0.10294728,20.60984
-0.08852399,-0.2226738,-0.22974215,-0.10294728,20.60984
-0.16769291,-0.056646902,-0.19813181,-0.029290125,4.5558586
-0.16769291,-0.056646902,-0.19813181,-0.029290125,4.5558586
0.0798458,-0.122962326,-0.015350223,0.14532554,31.690178
0.5036442,0.22590554,0.19381621,-0.015994217,43.757244
0.1866876,-0.17572719,0.10695234,-0.01697629,19.776009
-0.086174965,-0.01679281,-0.08324732,-0.0062945783,1.2132552
-0.033245154,0.17550159,-0.20184962,-0.03371617,29.911652
-0.33310306,-0.11237285,-0.2753644,-0.06657691,8.203779
-0.33310306,-0.11237285,-0.2753644,-0.06657691,8.203779
-0.33310306,-0.11237285,-0.2753644,-0.06657691,8.203779
-0.33310306,-0.11237285,-0.33755195,-0.09726934,1.7527463
-0.33310306,-0.11237285,-0.33755195,-0.09726934,1.7527463
-0.33310306,-0.11237285,-0.33755195,-0.09726934,1.7527463
-0.4032163,-0.20608272,-0.33333737,-0.10283412,13.87859
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
-0.2075172,0.41800117,-0.12614258,0.0021967664,47.16542
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
