Epoch,Train_Loss,Val_Loss
0,1.1651204824447632,3.302992820739746
1,3.326002597808838,1.3135309219360352
2,1.266566514968872,0.32162395119667053
3,0.5805668234825134,0.7513229846954346
4,1.075009822845459,0.48328152298927307
5,0.718357503414154,0.3253914713859558
6,0.3964189291000366,0.59230637550354
7,0.5289356112480164,0.658202588558197
8,0.572346031665802,0.5346407890319824
9,0.4762819707393646,0.39196792244911194
10,0.366172730922699,0.32333263754844666
11,0.35249924659729004,0.3200143873691559
12,0.357598215341568,0.3304334580898285
13,0.35104310512542725,0.35247763991355896
14,0.35894259810447693,0.34406372904777527
15,0.3536132574081421,0.31343039870262146
16,0.3554743826389313,0.3193639814853668
17,0.3510775566101074,0.33213943243026733
18,0.35148486495018005,0.33151909708976746
19,0.3504922688007355,0.33138883113861084
20,0.34692662954330444,0.3391363024711609
21,0.35092443227767944,0.3292604386806488
22,0.34599488973617554,0.3366537392139435
23,0.344081848859787,0.3431701362133026
24,0.3437838554382324,0.3404449224472046
25,0.35383936762809753,0.33324629068374634
26,0.34849902987480164,0.3353933095932007
27,0.34054917097091675,0.3416585624217987
28,0.34399786591529846,0.33953768014907837
29,0.34308645129203796,0.33514469861984253
30,0.3417912721633911,0.327276349067688
31,0.3432330787181854,0.32770150899887085
32,0.3437705636024475,0.3235815167427063
33,0.33939409255981445,0.329305499792099
34,0.3412090539932251,0.3309693932533264
35,0.33941224217414856,0.33578264713287354
36,0.33698540925979614,0.3467230796813965
37,0.3415014147758484,0.35103386640548706
38,0.3395683467388153,0.3425983786582947
39,0.3421609103679657,0.33383578062057495
40,0.3368751108646393,0.33508163690567017
41,0.3361321687698364,0.33667123317718506
42,0.3408612012863159,0.3421620726585388
43,0.3330528736114502,0.3489634692668915
44,0.3395620584487915,0.34890222549438477
45,0.33457666635513306,0.34148913621902466
46,0.340121328830719,0.33299559354782104
47,0.3324553966522217,0.3339370787143707
48,0.33638444542884827,0.33987751603126526
49,0.3349173963069916,0.34357932209968567
