Epoch,Train_Loss,Val_Loss
0,1.2796138525009155,2.838979482650757
1,2.9890377521514893,1.6384096145629883
2,1.719738483428955,0.32221588492393494
3,0.5729545950889587,0.5724267363548279
4,0.6632354259490967,0.7408984899520874
5,0.7463067770004272,0.5319440364837646
6,0.6121944785118103,0.271101713180542
7,0.4330964684486389,0.24029168486595154
8,0.4291231632232666,0.2851238548755646
9,0.4291309714317322,0.2966787815093994
10,0.43131643533706665,0.2694943845272064
11,0.4194037616252899,0.23923245072364807
12,0.35547101497650146,0.23619699478149414
13,0.3678114116191864,0.2516791820526123
14,0.3729148507118225,0.24425570666790009
15,0.37590155005455017,0.21899843215942383
16,0.35704487562179565,0.2105071097612381
17,0.34918445348739624,0.21340550482273102
18,0.358738511800766,0.2136402726173401
19,0.3570399880409241,0.21418315172195435
20,0.3477781414985657,0.2241705060005188
21,0.3562452495098114,0.22922661900520325
22,0.34803006052970886,0.22630159556865692
23,0.35239529609680176,0.2188817709684372
24,0.3414919078350067,0.21262550354003906
25,0.35191068053245544,0.21123158931732178
26,0.3462044596672058,0.20860525965690613
27,0.3485065996646881,0.207931250333786
28,0.33954206109046936,0.20821630954742432
29,0.341621458530426,0.2040535807609558
30,0.3359730541706085,0.19880880415439606
31,0.3393193483352661,0.19523383677005768
32,0.3266836106777191,0.19269245862960815
33,0.3354796767234802,0.189238503575325
34,0.3259658217430115,0.1849077343940735
35,0.3312501609325409,0.1808198094367981
36,0.3226298689842224,0.17966341972351074
37,0.3295215666294098,0.1835245043039322
38,0.32776719331741333,0.18736281991004944
39,0.3221023976802826,0.18821066617965698
40,0.3230682611465454,0.20247335731983185
41,0.32369527220726013,0.2125030755996704
42,0.31802672147750854,0.21487174928188324
43,0.3150545060634613,0.21101398766040802
44,0.312069833278656,0.2051633596420288
45,0.3166331648826599,0.2018795907497406
46,0.2939128279685974,0.2065657377243042
47,0.3150891959667206,0.20607008039951324
48,0.311288982629776,0.20913387835025787
49,0.3139144778251648,0.21328231692314148
50,0.3051740825176239,0.21236072480678558
51,0.3160827159881592,0.21273547410964966
52,0.30943065881729126,0.20694416761398315
53,0.3121905028820038,0.2046126425266266
54,0.30975568294525146,0.20996296405792236
55,0.28355321288108826,0.2127060890197754
56,0.28863275051116943,0.20898674428462982
57,0.3063063621520996,0.20385302603244781
58,0.29665863513946533,0.20297282934188843
59,0.29842230677604675,0.1997300237417221
60,0.29150390625,0.20302091538906097
61,0.29543280601501465,0.21144349873065948
62,0.29532745480537415,0.21202805638313293
63,0.2869442403316498,0.2079605609178543
64,0.2814847528934479,0.20487257838249207
65,0.2885434925556183,0.19942240417003632
66,0.3036305606365204,0.20080621540546417
67,0.27847880125045776,0.20793816447257996
68,0.2809376120567322,0.21106693148612976
69,0.2769613564014435,0.21102462708950043
70,0.27639248967170715,0.20630383491516113
71,0.28939089179039,0.20325429737567902
72,0.27430298924446106,0.20617184042930603
73,0.27265310287475586,0.2153698205947876
74,0.26633787155151367,0.21502967178821564
75,0.26769834756851196,0.20982980728149414
76,0.25572752952575684,0.2070132941007614
77,0.26149141788482666,0.2033756524324417
78,0.26324325799942017,0.20531634986400604
79,0.2534119188785553,0.2130724936723709
80,0.25746792554855347,0.2137211114168167
81,0.2527111768722534,0.20832151174545288
82,0.26020756363868713,0.20832964777946472
83,0.26394882798194885,0.2118695229291916
84,0.262584388256073,0.21096014976501465
85,0.2504142224788666,0.20944300293922424
86,0.24871639907360077,0.21244986355304718
87,0.2552798390388489,0.21239405870437622
88,0.2548156678676605,0.21380113065242767
89,0.2358669489622116,0.21781086921691895
90,0.2441624402999878,0.22081749141216278
91,0.23690566420555115,0.22781220078468323
92,0.23576277494430542,0.23144203424453735
93,0.2532283663749695,0.2194223403930664
94,0.24882854521274567,0.2155933380126953
95,0.2253064662218094,0.21767723560333252
96,0.23701700568199158,0.22456564009189606
97,0.24410879611968994,0.23003026843070984
98,0.21956676244735718,0.2324921041727066
99,0.23458366096019745,0.22289341688156128
100,0.22783799469470978,0.21858303248882294
