Epoch,Train_Loss,Val_Loss
135,0.3450150191783905,0.3351738154888153
136,0.3386729061603546,0.3350837826728821
137,0.34406495094299316,0.33498120307922363
138,0.34521472454071045,0.33488574624061584
139,0.34147876501083374,0.3348351716995239
140,0.3461626470088959,0.33482784032821655
141,0.34378111362457275,0.33481690287590027
142,0.34453415870666504,0.33479735255241394
143,0.3409046530723572,0.33477267622947693
144,0.34160691499710083,0.334755539894104
145,0.34342285990715027,0.3347429633140564
146,0.34589362144470215,0.3347340226173401
147,0.34428223967552185,0.3347286283969879
148,0.34378382563591003,0.33472591638565063
149,0.3451226055622101,0.3347254693508148
