Actual_E,Actual_N,Pred_E,Pred_N,Error_KM
-0.10950279,0.01531262,-0.045671854,-0.12858918,17.52437
-0.18338853,0.33254415,-0.05866972,-0.10517548,50.66629
-0.108774036,-0.018036688,0.14277434,-0.13417453,30.842789
0.0,0.009185411,-0.015287836,-0.106567144,12.997473
-0.13194804,0.11953859,-0.011032985,-0.15108104,32.995712
-0.027041662,-0.10108969,-0.059018377,-0.10395983,3.5739577
-0.1373244,-0.119777404,-0.03946113,-0.11640726,10.900597
0.1622443,-0.13486391,-0.020115893,-0.0034289435,25.023584
-0.4140327,0.05524539,-0.07143014,-0.04231961,39.65484
-0.055707924,-0.046256453,-0.029155042,-0.17393476,14.517258
0.25629908,0.22680141,-0.08780226,-0.09494093,52.441513
0.17135297,0.024967855,0.16656068,-0.12001146,16.147913
0.20111658,0.027811406,0.19025959,-0.09331499,13.5378475
-0.1256152,-0.105065815,-0.036424376,-0.12444024,10.160272
0.24214819,-0.03599376,-0.008520489,-0.0714152,28.181656
0.24214819,-0.03599376,-0.02337291,-0.0430298,29.568186
0.18055452,-0.1576707,0.029133257,-0.048874956,20.756004
0.18055452,-0.1576707,0.06376515,-0.079291604,15.657403
-0.03733962,-0.10109559,-0.011819354,-0.067540765,4.6929135
0.07873593,-0.42851835,0.011805757,-0.14049272,32.91731
0.06961739,-0.03666554,0.01866262,-0.09171328,8.350219
0.15893115,-0.009223719,0.054486882,-0.08221688,14.184722
-0.072751254,-0.2421372,0.05269363,-0.04672059,25.850237
-0.00035465378,1.7985244e-10,0.112213254,-0.08016103,15.383653
-0.00012786778,-1.7045701e-10,0.11361268,-0.061200157,14.378119
-0.00012786778,-1.7045701e-10,0.10411362,-0.061405882,13.467866
0.44024658,0.5115586,0.15588841,-0.012269586,66.35041
0.2157039,0.234468,0.15504466,-0.013011739,28.364931
0.10021416,-0.06522188,-0.07247618,-0.043887816,19.370031
0.017975176,0.06447272,0.018469315,0.040318772,2.6893802
0.08784905,-0.018356193,-0.07146935,-0.0077047423,17.774918
-0.049651455,-0.08202041,0.0857402,-0.05405771,15.389889
0.103754014,0.19280301,-0.0851873,0.008901246,29.35107
0.13102782,0.0018748232,-0.3559458,0.01041688,54.218243
0.208575,-0.21298216,-0.38476777,0.06483944,72.93291
-0.3390041,0.22505262,-0.19561565,-0.07177552,36.696316
-0.3219787,0.10236638,-0.26487136,-0.105140075,23.958424
-0.20533693,-0.5957677,-0.16863978,0.012139566,67.795425
-0.5176959,-0.18553083,-0.15795152,-0.11536227,40.80142
-0.5176959,-0.18553083,-0.15795152,-0.11536227,40.80142
-0.24431871,0.07028377,-0.19030926,-0.07169347,16.909857
0.37427565,-0.07014749,-0.0020886334,-0.03376776,42.092148
0.11971251,-0.107319035,-0.052703906,0.06374045,27.036963
0.074425384,-0.2284745,-0.10363292,-0.033844795,29.365168
-0.39500242,-0.05842029,-0.11848028,-0.09130956,30.999413
-0.39500242,-0.05842029,-0.11692694,-0.084291086,31.08904
-0.39500242,-0.05842029,-0.11848028,-0.09130956,30.999413
-0.04384178,0.32233608,-0.049789034,-0.02651544,38.83979
0.36263955,-0.10297255,0.21209978,0.0023290068,20.450985
0.25297678,-0.059539907,0.048780225,0.08340004,27.747068
0.34101772,0.27407724,0.009684156,0.06045714,43.88543
-0.16769291,-0.056646902,-0.100315735,-0.0787133,7.8924313
-0.089288175,0.108522795,-0.091838814,-0.04687144,17.300816
