Actual_E,Actual_N,Pred_E,Pred_N,Error_KM
-0.5176959,-0.18553083,-0.10759775,-0.077192865,47.21826
-0.24431871,0.07028377,-0.13989653,-0.09588052,21.846693
0.37427565,-0.07014749,-0.05299887,-0.0606416,47.575974
0.11971251,-0.107319035,-0.24087141,-0.04732746,40.69195
0.074425384,-0.2284745,-0.10239786,-0.07994218,25.70704
-0.39500242,-0.05842029,-0.1184188,-0.05724594,30.789564
-0.39500242,-0.05842029,-0.11187382,-0.053760387,31.522146
-0.39500242,-0.05842029,-0.117647424,-0.05683565,30.875664
-0.04384178,0.32233608,-0.10012175,-0.0043739006,36.90503
0.36263955,-0.10297255,-0.030648842,-0.015259296,44.856483
0.25297678,-0.059539907,-0.030648842,-0.015259296,31.955675
0.34101772,0.27407724,-0.06707811,0.0531423,51.659492
-0.16769291,-0.056646902,-0.15012084,-0.10565268,5.795427
-0.089288175,0.108522795,-0.17052163,-0.10223645,25.144114
-0.16769291,-0.056646902,-0.20481186,-0.1269355,8.848577
0.034014594,0.24963248,-0.103870764,-0.012259848,32.947704
0.5083176,-0.21370132,-0.053058207,-0.061627463,64.744736
-0.08852399,-0.2226738,-0.21167381,-0.12778854,17.306265
-0.08852399,-0.2226738,-0.21167381,-0.12778854,17.306265
-0.16769291,-0.056646902,-0.17176588,-0.09394765,4.1769996
-0.16769291,-0.056646902,-0.17176588,-0.09394765,4.1769996
0.0798458,-0.122962326,-0.12510936,-0.01141829,25.97568
0.5036442,0.22590554,0.1166745,-0.5396067,95.48599
0.1866876,-0.17572719,0.052445278,0.017380096,26.18066
-0.086174965,-0.01679281,0.015476495,0.07192414,15.019422
-0.033245154,0.17550159,-0.030648842,-0.015259296,21.237467
-0.33310306,-0.11237285,-0.15067856,-0.10554148,20.321728
-0.33310306,-0.11237285,-0.20765437,-0.09422007,14.110395
-0.33310306,-0.11237285,-0.15238608,-0.10520749,20.13322
-0.33310306,-0.11237285,-0.20420654,-0.09737765,14.445532
-0.33310306,-0.11237285,-0.20420654,-0.09737765,14.445532
-0.33310306,-0.11237285,-0.20420654,-0.09737765,14.445532
-0.4032163,-0.20608272,-0.21242906,-0.09052635,24.83036
-0.120360106,-0.025954993,-0.21788292,-0.07127555,11.97125
-0.120360106,-0.025954993,-0.17642857,-0.1004078,10.375414
-0.120360106,-0.025954993,-0.17642857,-0.10040781,10.375415
-0.120360106,-0.025954993,-0.17642851,-0.10040781,10.375411
-0.120360106,-0.025954993,-0.14914961,-0.10555303,9.422621
-0.120360106,-0.025954993,-0.16144915,-0.103813216,9.800089
-0.120360106,-0.025954993,-0.17642851,-0.10040782,10.375412
-0.2075172,0.41800117,-0.11504687,0.010732695,46.491043
-0.120360106,-0.025954993,-0.17642851,-0.10040781,10.375411
-0.120360106,-0.025954993,-0.14917667,-0.10557494,9.42594
-0.120360106,-0.025954993,-0.17642851,-0.10040781,10.375411
-0.120360106,-0.025954993,-0.17642851,-0.10040781,10.375411
-0.120360106,-0.025954993,-0.17642851,-0.10040781,10.375411
-0.120360106,-0.025954993,-0.17642854,-0.10040781,10.375413
-0.19025497,-0.10518847,-0.21028866,-0.09376261,2.5673656
-0.26412287,-0.23249717,-0.1660421,-0.10509269,17.89856
-0.26412287,-0.23249717,-0.14914958,-0.10555304,19.06586
-0.19025497,-0.10518847,-0.1429212,-0.09657795,5.355669
-0.26412287,-0.23249717,-0.1660421,-0.10509269,17.89856
-0.26412287,-0.23249717,-0.14027645,-0.09159696,20.882755
-0.26412287,-0.23249717,-0.14827384,-0.10474673,19.197834
-0.26412287,-0.23249717,-0.14803977,-0.10456215,19.23056
-0.26412287,-0.23249717,-0.14292635,-0.09679818,20.25376
-0.26412287,-0.23249717,-0.1660421,-0.10509269,17.89856
-0.26412287,-0.23249717,-0.1660421,-0.10509269,17.89856
-0.26412287,-0.23249717,-0.1660421,-0.10509269,17.89856
-0.26412287,-0.23249717,-0.14914958,-0.10555304,19.06586
-0.26412287,-0.23249717,-0.14914958,-0.10555304,19.06586
-0.26412287,-0.23249717,-0.14914958,-0.10555304,19.06586
-0.19025497,-0.10518847,-0.17808236,-0.1001285,1.4674647
-0.26412287,-0.23249717,-0.15618823,-0.104443066,18.643272
-0.26412287,-0.23249717,-0.14902098,-0.10544908,19.084047
-0.26412287,-0.23249717,-0.14292122,-0.09657795,20.27243
-0.26412287,-0.23249717,-0.16604863,-0.10792717,17.649132
-0.19025497,-0.10518847,-0.1429212,-0.09657795,5.355669
-0.26412287,-0.23249717,-0.17285217,-0.08723883,19.097246
-0.26412287,-0.23249717,-0.17390473,-0.090183884,18.757463
-0.26412287,-0.23249717,-0.15389772,-0.10485247,18.774096
-0.26412287,-0.23249717,-0.1429212,-0.09657795,20.272432
-0.26412287,-0.23249717,-0.14292122,-0.09657793,20.272434
-0.26412287,-0.23249717,-0.14595698,-0.10155741,19.634146
-0.26412287,-0.23249717,-0.145979,-0.1015904,19.629776
-0.26412287,-0.23249717,-0.14292116,-0.096577965,20.272434
-0.26412287,-0.23249717,-0.14612888,-0.101815134,19.600029
-0.26412287,-0.23249717,-0.1462308,-0.10196792,19.5798
-0.26412287,-0.23249717,-0.14589743,-0.101468086,19.64597
-0.26412287,-0.23249717,-0.14015533,-0.09136887,20.91073
-0.26412287,-0.23249717,-0.14292125,-0.09657793,20.27243
-0.26412287,-0.23249717,-0.14827384,-0.10474673,19.197834
-0.19025497,-0.10518847,-0.17249699,-0.092047974,2.4591856
-0.26412287,-0.23249717,-0.18870686,-0.09793469,17.171679
-0.26412287,-0.23249717,-0.21652023,-0.07122646,18.718403
-0.33098474,-0.26213348,-0.17579676,-0.10898119,24.271572
-0.33098474,-0.26213348,-0.17348956,-0.10752061,24.568672
-0.33098474,-0.26213348,-0.171333,-0.1061554,24.846523
-0.33098474,-0.26213348,-0.1691549,-0.10477652,25.127296
-0.33098474,-0.26213348,-0.16937189,-0.10491387,25.099321
-0.33098474,-0.26213348,-0.14015536,-0.0913689,28.5067
-0.33098474,-0.26213348,-0.16334863,-0.11057588,25.157228
-0.26412287,-0.23249717,-0.14027645,-0.09159696,20.882755
-0.050510444,-0.21274069,-0.121788874,-0.03716264,21.094557
0.25685963,-0.086407535,-0.13927348,-0.13566652,44.43717
0.024835067,-0.25570384,-0.14755131,-0.12173895,24.303392
0.31578553,-0.5515848,0.3959447,-0.03570365,58.11702
-0.9292428,0.07194626,-0.12793668,0.12003245,89.36187
0.31578553,-0.5515848,0.39594465,-0.03570365,58.117016
-0.9292428,0.07194626,-0.12793659,0.12003245,89.36188
