Actual_E,Actual_N,Pred_E,Pred_N,Error_KM
0.106378436,0.25746357,0.1170706,-0.14922805,45.288555
-0.051590618,-0.025071513,0.15908685,-0.20880261,31.118294
-0.7255493,-0.30969974,-0.4016556,-0.12420467,41.550186
-0.17097259,-0.25689468,-0.19755796,-0.20417711,6.572523
-0.120360106,-0.025954993,-0.0994234,-0.16025972,15.131376
-0.111092374,-0.10778919,-0.08550198,-0.095539615,3.158273
-0.120360106,-0.025954993,-0.0994234,-0.16025972,15.131376
-0.120360106,-0.025954993,-0.0994234,-0.16025972,15.131376
-0.120360106,-0.025954993,-0.0994234,-0.16025972,15.131376
-0.120360106,-0.025954993,-0.0994234,-0.16025972,15.131376
-0.120360106,-0.025954993,-0.0994234,-0.16025972,15.131376
-0.120360106,-0.025954993,-0.0994234,-0.16025972,15.131376
-0.120360106,-0.025954993,-0.0994234,-0.16025972,15.131376
-0.120360106,-0.025954993,-0.0994234,-0.16025972,15.131376
-0.120360106,-0.025954993,-0.0994234,-0.16025972,15.131376
-0.120360106,-0.025954993,-0.0994234,-0.16025972,15.131376
-0.08032694,-0.08790241,-0.069083914,-0.09053758,1.2854913
