Actual_E_ms,Actual_N_ms,Pred_E_ms,Pred_N_ms,Error_KM_24h
0.18107943,0.2636794,-0.07918529,0.41871643,26.17424
3.6090612e-05,0.19220164,-0.06369947,0.6431014,39.34501
-0.00035464764,0.0,-0.07755934,0.596077,51.931244
