Actual_E,Actual_N,Pred_E,Pred_N,Error_KM
-0.39500242,-0.05842029,-0.07720945,-0.061304647,35.37817
-0.39500242,-0.05842029,-0.07720945,-0.061304647,35.37817
-0.04384178,0.32233608,-0.07720945,-0.061304647,42.86812
0.36263955,-0.10297255,-0.07720945,-0.061304647,49.183205
0.25297678,-0.059539907,-0.07720945,-0.061304647,36.756855
0.34101772,0.27407724,-0.07720945,-0.061304647,59.677795
-0.16769291,-0.056646902,-0.07720945,-0.061304647,10.085956
-0.089288175,0.108522795,-0.07720945,-0.061304647,18.952948
-0.16769291,-0.056646902,-0.07720945,-0.061304647,10.085956
0.034014594,0.24963248,-0.07720945,-0.061304647,36.761345
0.5083176,-0.21370132,-0.07720945,-0.061304647,67.35243
-0.08852399,-0.2226738,-0.07720945,-0.061304647,18.007717
-0.08852399,-0.2226738,-0.07720945,-0.061304647,18.007717
-0.16769291,-0.056646902,-0.07720945,-0.061304647,10.085956
-0.16769291,-0.056646902,-0.07720945,-0.061304647,10.085956
0.0798458,-0.122962326,-0.07720945,-0.061304647,18.782433
0.5036442,0.22590554,-0.07720945,-0.061304647,72.13336
0.1866876,-0.17572719,-0.07720945,-0.061304647,32.01958
-0.086174965,-0.01679281,-0.07720945,-0.061304647,5.0545707
-0.033245154,0.17550159,-0.07720945,-0.061304647,26.811728
-0.33310306,-0.11237285,-0.07720945,-0.061304647,29.047804
-0.33310306,-0.11237285,-0.07720945,-0.061304647,29.047804
-0.33310306,-0.11237285,-0.07720945,-0.061304647,29.047804
-0.33310306,-0.11237285,-0.07720945,-0.061304647,29.047804
-0.33310306,-0.11237285,-0.07720945,-0.061304647,29.047804
-0.33310306,-0.11237285,-0.07720945,-0.061304647,29.047804
-0.4032163,-0.20608272,-0.07720945,-0.061304647,39.708824
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.2075172,0.41800117,-0.07720945,-0.061304647,55.293015
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.120360106,-0.025954993,-0.07720945,-0.061304647,6.2095976
-0.19025497,-0.10518847,-0.07720945,-0.061304647,13.499165
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.19025497,-0.10518847,-0.07720945,-0.061304647,13.499165
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.19025497,-0.10518847,-0.07720945,-0.061304647,13.499165
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.19025497,-0.10518847,-0.07720945,-0.061304647,13.499165
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.19025497,-0.10518847,-0.07720945,-0.061304647,13.499165
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.33098474,-0.26213348,-0.07720945,-0.061304647,36.026104
-0.33098474,-0.26213348,-0.07720945,-0.061304647,36.026104
-0.33098474,-0.26213348,-0.07720945,-0.061304647,36.026104
-0.33098474,-0.26213348,-0.07720945,-0.061304647,36.026104
-0.33098474,-0.26213348,-0.07720945,-0.061304647,36.026104
-0.33098474,-0.26213348,-0.07720945,-0.061304647,36.026104
-0.33098474,-0.26213348,-0.07720945,-0.061304647,36.026104
-0.26412287,-0.23249717,-0.07720945,-0.061304647,28.215506
-0.050510444,-0.21274069,-0.07720945,-0.061304647,17.117857
0.25685963,-0.086407535,-0.07720945,-0.061304647,37.29341
0.024835067,-0.25570384,-0.07720945,-0.061304647,24.440794
0.31578553,-0.5515848,-0.07720945,-0.061304647,69.94756
-0.9292428,0.07194626,-0.07720945,-0.061304647,96.00126
0.31578553,-0.5515848,-0.07720945,-0.061304647,69.94756
-0.9292428,0.07194626,-0.07720945,-0.061304647,96.00126
