Actual_E,Actual_N,Pred_E,Pred_N,Error_KM
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.19025497,-0.10518847,-0.12358268,-0.07474769,8.158955
-0.19025497,-0.10518847,-0.12358268,-0.07474769,8.158955
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.111092374,-0.10778919,-0.12358268,-0.07474769,3.9322102
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.19025497,-0.10518847,-0.12358268,-0.07474769,8.158955
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
-0.33098474,-0.26213348,-0.12358268,-0.07474769,31.115692
-0.33098474,-0.26213348,-0.12358268,-0.07474769,31.115692
-0.33098474,-0.26213348,-0.12358268,-0.07474769,31.115692
-0.33098474,-0.26213348,-0.12358268,-0.07474769,31.115692
-0.33098474,-0.26213348,-0.12358268,-0.07474769,31.115692
-0.26412287,-0.23249717,-0.12358268,-0.07474769,23.518951
0.02160067,-0.07243218,-0.12358268,-0.07474769,16.163868
0.25685963,-0.086407535,-0.12358268,-0.07474769,42.370724
-0.16631362,-0.0304563,-0.12358268,-0.07474769,6.851074
-0.05119151,0.08099978,-0.12358268,-0.07474769,19.11911
