Actual_E,Actual_N,Pred_E,Pred_N,Error_KM
0.06747116,-0.11340295,-0.18002309,-0.08432469,27.740566
-0.25703123,-0.0715168,-0.18002309,-0.08432469,8.690304
-0.0053873495,-0.09495973,-0.18002309,-0.08432469,19.476465
-0.00035465378,1.7985244e-10,-0.18002309,-0.08432469,22.093977
-0.00035465378,1.7985244e-10,-0.18002309,-0.08432469,22.093977
-0.00035465378,1.7985244e-10,-0.18002309,-0.08432469,22.093977
-0.00035465378,1.7985244e-10,-0.18002309,-0.08432469,22.093977
-0.00035465378,1.7985244e-10,-0.18002309,-0.08432469,22.093977
-0.00012786778,-1.7045701e-10,-0.18002309,-0.08432469,22.116833
-0.04384178,0.32233608,-0.18002309,-0.08432469,47.740364
-0.04384178,0.32233608,-0.18002309,-0.08432469,47.740364
0.0044257357,0.11038232,-0.18002309,-0.08432469,29.85622
-0.16152589,0.043964483,-0.18002309,-0.08432469,14.428831
-0.033245154,0.17550159,-0.18002309,-0.08432469,33.21992
-0.33310306,-0.11237285,-0.18002309,-0.08432469,17.324547
-0.33310306,-0.11237285,-0.18002309,-0.08432469,17.324547
-0.33310306,-0.11237285,-0.18002309,-0.08432469,17.324547
-0.4032163,-0.20608272,-0.18002309,-0.08432469,28.30249
-0.120360106,-0.025954993,-0.18002309,-0.08432469,9.291514
-0.120360106,-0.025954993,-0.18002309,-0.08432469,9.291514
-0.120360106,-0.025954993,-0.18002309,-0.08432469,9.291514
-0.120360106,-0.025954993,-0.18002309,-0.08432469,9.291514
-0.120360106,-0.025954993,-0.18002309,-0.08432469,9.291514
-0.19025497,-0.10518847,-0.18002309,-0.08432469,2.5868158
-0.19025497,-0.10518847,-0.18002309,-0.08432469,2.5868158
-0.111092374,-0.10778919,-0.18002309,-0.08432469,8.105767
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.19025497,-0.10518847,-0.18002309,-0.08432469,2.5868158
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.19025497,-0.10518847,-0.18002309,-0.08432469,2.5868158
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.19025497,-0.10518847,-0.18002309,-0.08432469,2.5868158
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.19025497,-0.10518847,-0.18002309,-0.08432469,2.5868158
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
-0.25701302,-0.010405667,-0.18002309,-0.08432469,11.881277
-0.31571808,-0.2557909,-0.18002309,-0.08432469,24.341637
-0.26412287,-0.23249717,-0.18002309,-0.08432469,18.966215
0.25685963,-0.086407535,-0.18002309,-0.08432469,48.63434
0.25685963,-0.086407535,-0.18002309,-0.08432469,48.63434
0.25685963,-0.086407535,-0.18002309,-0.08432469,48.63434
0.25685963,-0.086407535,-0.18002309,-0.08432469,48.63434
0.25685963,-0.086407535,-0.18002309,-0.08432469,48.63434
